Image,price,emi,a,size,b,c,society,d,location,possession,total_sqft,price_per_sqft,,description,image,e,agent,Title,cta,cta8
,87.0 L,EMI starts at 43.19 K,,2 BHK,,,"Shiravane, Nerul,Navi Mumbai",,,Build Up Area,998 sq.ft,8.72 K/sq.ft,,"Its on the second floor,newly painted, 998.9 sq ft plot area and flat 678 sq ft, with 24*7 water supply, pipe gas facility, parking facility for both personal and visitors. 
Nearby locations(5 min walking distance):

To the north:
Dy patil stadium & university
Sboa school 
Relience fresh
Military ground

To the west:
Indian oil petrol pump
Burger king 
Pizza hut 
Cafe coffee day
Reliance smart

To the east:
Harish hospital
Nerul railway station
Sies college 
Dy patil hospital
St xavier\'s high school and jr college 
St augustine high school
Garages
Market

To the south:
Shirvane gav",,,,Owner,View Phone,Contact
https://is1-3.housingcdn.com/01c16c28/82e7af2637005d042228048608c5cb13/v0/medium/1_bhk_apartment-for-sale-nerul-Navi+Mumbai-hall.jpg.webp,70.0 L,EMI starts at 37.07 K,,1 BHK,,,"Sadguru Chs Neru West,Sector 20, Nerul,Navi Mumbai",,,Build Up Area,655 sq.ft,10.69 K/sq.ft,,Available 1 bhk flat semi Furnished flat sale Near by Nerul Railway Station...,https://is1-3.housingcdn.com/fb15c03b/a7aab7a7124b1e595d7e2c48daf71879/v0/thumb.jpg.webp,,Vikas Singh,Agent,View Phone,Contact
https://is1-3.housingcdn.com/01c16c28/3673f6a8e1d41eb89deeb807366a4c9c/v0/medium/4_bhk_apartment-for-sale-nerul-Navi+Mumbai-others.jpg.webp,6.0 Cr,EMI starts at 2.98 Lacs,,4 BHK,,,Metro Tulsi Sagar,,"Sector 28, Nerul,Navi Mumbai",Build Up Area,2800 sq.ft,21.43 K/sq.ft,,"Looking for a 4 BHK Apartment for sale in Mumbai? Your search ends here. Buy this 4 BHK property in Mumbai's finest location, Nerul. It is on floor 8 out of 27 floors. Maintenance charges in this property is Rs 11000. The built up area of this property is 2800 Square feet. It is spacious for a family and this property has a carpet area of 2200 Square feet. There are 4 bedrooms and 4 bathroom. Servant room is also present. The Apartment has lift facility. It is a thoroughly safe premise with cctv facility. Other facilities include amenities like Gym, Garden, Sports Facility, Swimming Pool, Inte...",,,Arun Bam,Agent,View Phone,Contact
,85.0 L,EMI starts at 42.20 K,,1 BHK,,,Sea Prince,,"Sector 28, Nerul,Navi Mumbai",Build Up Area,810 sq.ft,10.49 K/sq.ft,,Available 1 Bhk + Terrace With Steel Car parkin All Cliear peppar All Banks lone POSSIBLE..for more details Call me Vikas Singh... ,,,Vikas Singh,Agent,View Phone,Contact
,65.0 L,EMI starts at 34.42 K,,1 BHK,,,"Suman Arket Chs Nerul West,Sector 20, Nerul,Navi Mumbai",,,Build Up Area,680 sq.ft,9.56 K/sq.ft,,Available 1bhk flat at sale nerul Sector 20 ...,,,Vikas Singh,Agent,View Phone,Contact
,86.0 L,EMI starts at 42.70 K,,1 BHK,,,Balaji Krupa,,"Sector 28, Nerul,Navi Mumbai",Build Up Area,655 sq.ft,13.13 K/sq.ft,,Available 1 bhk flat at sale big Complex...,,,Vikas Singh,Agent,View Phone,Contact
,48.0 L,EMI starts at 25.42 K,,1 BHK,,,"Omkar Chs Nerul West,Sector 20, Nerul,Navi Mumbai",,,Build Up Area,390 sq.ft,12.31 K/sq.ft,,Available 1Rk flat Sale..,,,Vikas Singh,Agent,View Phone,Contact
,10.0 L,EMI starts at 5.30 K,,1 BHK ,,,"Yamuna sadan building ,Shiravane, Nerul,Navi Mumbai",,,Build Up Area,200 sq.ft,5.00 K/sq.ft,,"A 1 BHK Independent Floor for sale in Nerul, Navi Mumbai. Posted by Owner, No brokerage involved. This beautifully designed 1 BHK unit with all the modern-day comforts is one of Nerul's most desired properties. Contact now for more information. This 1 BHK unit is on floor 4. There are 4 floors in this property. The price of this Independent Floor is Rs 10.0 L. Each unit has a built-up area of 200 Square feet. The carpet area is 200 Square feet. There are 1 bedroom. There is provision for 1 bathroom. This residential property is near National Public School, Shiravne, Holy Ali English School, and A...",,,,Owner,View Phone,Contact
,1.4 Cr,EMI starts at 69.50 K,,2 BHK,,,"Nerul sec 19 Nerul East Navi Mumbai,Sector 15, Nerul,Navi Mumbai",,,Build Up Area,900 sq.ft,15.55 K/sq.ft,,"Property for sale in Nerul, Navi Mumbai. This 2 BHK Apartment is located in Navi Mumbai's most promising location. It is on floor 2. The total number of floors in this building is 5. This Apartment's price is Rs 1.4 Cr. Homebuyers will also need to pay Rs 1500 towards maintenance. The built-up area is 900 Square feet. The property has 2 bedrooms and 2 bathroom. This unit enjoys a good view and is a East facing property. This residential building in Nerul, Navi Mumbai has lift facility. Other amenities include Community Hall. Regular water supply is available. This is a gated community. This Ap...",,,Universal Property Solutions,Agent,View Phone,Contact
,1.25 Cr,EMI starts at 62.06 K,,2 BHK,,,"shri om sai chs,Sector 17, Nerul,Navi Mumbai",,,Build Up Area,950 sq.ft,13.16 K/sq.ft,,"One of the finest property in Nerul is now available for sale. This is a 2 BHK Apartment posted directly by owner. Make it yours now. It is on floor 1. It is a 4 storeyed building. The price of this Apartment is Rs 1.25 Cr. This Apartment is spacious with a built-up area of 950 Square feet. This property ensures you are a quick distance away from the city's best schools such as Infinity Minds, Nerul, Little Millennium Nerul East, and Red Camel International School. It is also close to good and reputed hospitals like Apollo Hospitals, NeuroGen Brain and Spine Institute - Stem Cell Therapy, and ...",,,,Owner,View Phone,Contact
,87.0 L,EMI starts at 43.19 K,,1 BHK,,,"Jag Jeevan CHS,Sector 17, Nerul,Navi Mumbai",,,Build Up Area,585 sq.ft,14.87 K/sq.ft,,"1 BHK Apartment for sale in Nerul, Mumbai with modern-day amenities. This is an owner listed property and thus there is no brokerage involved. The Apartment is in Nerul which is a promising investment destination in Mumbai. This might be your chance to grab the best 1 BHK property for sale in Nerul. The property is on floor 2 and the total number of floors is 4. This 1 BHK Apartment is available at a reasonable price of Rs 87.0 L. Residents also need to pay maintenance charges of Rs 0. The built-up area is 585 Square feet. It enjoys a strategic location with many reputed and multispeciality ho...",,,,Owner,View Phone,Contact
,89.5 L,EMI starts at 44.43 K,,2 BHK,,,"Nerul sec 20 Nerul station west Navi Mumbai,Sector 15, Nerul,Navi Mumbai",,,Build Up Area,1085 sq.ft,8.25 K/sq.ft,,"2 BHK Apartment for sale in Nerul, Mumbai - contact now, for details about the most coveted property. This 2 BHK unit is available in Nerul and offers a premium lifestyle at the best price. It is a desired purchase for any homebuyer in Nerul. It is on floor 2. The total number of floors is 4. The price of this Apartment is Rs 89.5 L. Residents in this project also pay monthly maintenance charges of Rs 1500. The built-up area is 1085 Square feet. There are 2 bedrooms and 2 bathroom. The property is West-facing. This building is equipped with lift. This is a gated community. It is a thoroughly s...",,,Universal Property Solutions,Agent,View Phone,Contact
,1.11 Cr,EMI starts at 55.11 K,,2 BHK,,,"Nerul sec 20 Nr Railway station west Navi Mumbai,Sector 15, Nerul,Navi Mumbai",,,Build Up Area,1085 sq.ft,10.23 K/sq.ft,,"A 2 BHK Apartment for sale in Nerul, Mumbai. This beautifully designed 2 BHK unit with all the modern-day comforts is one of Nerul's most desired properties. Contact now for more information. This 2 BHK unit is on floor 2. There are 4 floors in this property. The price of this Apartment is Rs 1.11 Cr. Maintenance charges come to Rs 1500. Each unit has a built-up area of 1085 Square feet. This West-facing property has an excellent view. There are 2 bedrooms. There is provision for 2 bathroom. The Apartment in Nerul, Mumbai has lift facility. It is a thoroughly secure premise with cctv facility....",,,Universal Property Solutions,Agent,View Phone,Contact
,75.0 L,EMI starts at 39.72 K,,1 BHK,,,Sai Kutir C.H.S.,,"Sector 21, Nerul,Navi Mumbai",Build Up Area,550 sq.ft,13.64 K/sq.ft,,,,,,Owner,View Phone,Contact
,1.25 Cr,EMI starts at 62.06 K,,2 BHK,,,"Manorama Towers chs ltd,Sector 10, Nerul,Navi Mumbai",,,Build Up Area,1061 sq.ft,11.78 K/sq.ft,,"Property in prime location with bus stop, railway station , shopping complex at walking distance",,,,Owner,View Phone,Contact
,1.02 Cr,EMI starts at 50.64 K,,2 BHK,,,"Nerul sec 20  Nr Railway station west Navi Mumbai,Sector 15, Nerul,Navi Mumbai",,,Build Up Area,1200 sq.ft,8.50 K/sq.ft,,"2 BHK Apartment for sale in Nerul, Navi Mumbai with modern-day amenities. The Apartment is in Nerul which is a promising investment destination in Navi Mumbai. This might be your chance to grab the best 2 BHK property for sale in Nerul. The property is on floor 1 and the total number of floors is 4. This 2 BHK Apartment is available at a reasonable price of Rs 1.02 Cr. Residents also need to pay maintenance charges of Rs 2000. The built-up area is 1200 Square feet. This property has provision for 2 bathroom. This property is auspiciously built and is West-facing. Lift is provided in this prope...",,,Universal Property Solutions,Agent,View Phone,Contact
,1.4 Cr,EMI starts at 69.50 K,,2 BHK,,,"Sector 25, Nerul,Navi Mumbai",,,Build Up Area,985 sq.ft,14.21 K/sq.ft,,2 BHK higher floor flat available for sale in Sector 25 Seawoods West opp Seawoods railway station with 1 stilled Car Parking. Are 668 sqft carpet flat located on 5th floor with lift and parking. Call for more info Naina Enterprises Navi Mumbai,,,Naina Enterprises,Agent,View Phone,Contact
,55.0 L,EMI starts at 29.13 K,,1 BHK,,,"MEGHMALHAR ,Sector 15, Nerul,Navi Mumbai",,,Build Up Area,700 sq.ft,7.86 K/sq.ft,,"Available masterbedroom 1 bhk flat in sector 10 Ghansoli.This property has excellent connectivity to railway station.School,colleges,markets Banks Atms are nearby.",,,Krystal Realty Group,Agent,View Phone,Contact
,68.0 L,EMI starts at 36.01 K,,1 BHK,,,Mirza,,"Sector 28, Nerul,Navi Mumbai",Build Up Area,585 sq.ft,11.62 K/sq.ft,,,,,,Owner,View Phone,Contact
,1.15 Cr,EMI starts at 57.09 K,,2 BHK,,,"Sector 15, Nerul,Navi Mumbai",,,Build Up Area,900 sq.ft,12.78 K/sq.ft,,"Best 2 BHK Apartment for modern-day lifestyle is now available for sale. Grab this 2 BHK property for sale in one of Mumbai's top location, Nerul. It is situated on floor 2. The total number of floors in this Apartment is 3. The property price of this unit is Rs 1.15 Cr. Monthly maintenance costs Rs 1500. The built-up area is 900 Square feet. There are 2 bedrooms and 2 bathroom. This property enjoys a good view and is South-facing. It is a safe premise with cctv facility. Other amenities include provisions for Intercom. Regular water supply is provided. This is a gated community. It is an idea...",,,Universal Property Solutions,Agent,View Phone,Contact
https://is1-2.housingcdn.com/01c16c28/22862bea3055a7c45271023a62315149/v0/medium/1_bhk_apartment-for-sale-nerul-Navi+Mumbai-hall.jpg.webp,57.0 L,EMI starts at 30.18 K,,1 BHK,,,"Guru niwas nerul,Sector 16A, Nerul,Navi Mumbai",,,Build Up Area,640 sq.ft,8.91 K/sq.ft,,,,,Somnath Mahajan,Agent,View Phone,Contact
https://is1-2.housingcdn.com/01c16c28/5320729beafbaf210c6f64121cf5dcdd/v0/medium/2_bhk_apartment-for-sale-nerul-Navi+Mumbai-bedroom.jpg.webp,1.35 Cr,EMI starts at 67.02 K,,2 BHK,,,"PRATIK CORNER ,Sector 15, Nerul,Navi Mumbai",,,Build Up Area,1250 sq.ft,10.80 K/sq.ft,,"Beautiful main road facing flat available in nerul, sector 17. This flat is very specious flat. 5minutes walking distance from School, banks, hospitals etc.
",,,Sagar Doke,Agent,View Phone,Contact
,1.3 Cr,EMI starts at 64.54 K,,2.5 BHK ,,,"Sector 17, Nerul,Navi Mumbai",,,Build Up Area,910 sq.ft,14.29 K/sq.ft,,"2.5 BHK Independent Floor for sale in Nerul, Mumbai. This 2.5 BHK unit is available in Nerul and offers a premium lifestyle at the best price. This property is posted by owner and there is no brokerage involved. Contact now, for details. It is a desired purchase for any homebuyer in Nerul. It is on floor 1. The total number of floors is 7. The price of this Independent Floor is Rs 1.3 Cr. Residents in this project also pay monthly maintenance charges of Rs 5400. The built-up area is 910 Square feet. This property is at a walking distance from Apollo Hospitals, NeuroGen Brain and Spine Institut...",,,,Owner,View Phone,Contact
,2.6 Cr,EMI starts at 1.29 Lacs,,6 BHK ,,,Parsik Hill,,"Sector 23, Nerul,Navi Mumbai",Build Up Area,2200 sq.ft,11.82 K/sq.ft,,"Looking for a 6 BHK Villa for sale in Navi Mumbai? Your search ends here. Buy this 6 BHK property in Navi Mumbai's finest location, Nerul. This Villa is available at a reasonable price of Rs 2.6 Cr. Maintenance charges in this property is Rs 0. The built up area of this property is 2200 Square feet. It is spacious for a family and this property has a carpet area of 1700 Square feet. This property is East facing. There are 6 bedrooms and 5 bathroom. Servant room is also present. There are a number of reputed schools in the vicinity such as Millionaire Public School, DRONACHARYA IAS ACADEMY, and...",,,Pramod,Agent,View Phone,Contact
,2.0 L,EMI starts at 1.06 K,,0,,,"Sector 15, Nerul,Navi Mumbai",,,Plot Area,1000 sq.ft,200/sq.ft,,"1000 Square feet Plot for sale in Nerul, Mumbai. This land has a dimension of 25.0 mt length 40.0 mt width. This Plot is available at a price of Rs 2.0 L. The average price per sqft is Rs 200.0. Price. The width of the facing road is 15.0 mt. The most popular landmarks near this plot are Apeejay School, Home Deli, and Ekveera Fast Foods",,,HOMETECH GROUP,Agent,View Phone,Contact
,60.0 L,EMI starts at 31.77 K,,1 BHK,,,"Sector 30, Nerul,Navi Mumbai",,,Build Up Area,600 sq.ft,10.00 K/sq.ft,,"Looking for a 1 BHK Apartment for sale in Mumbai? Your search ends here. Buy this 1 BHK property in Mumbai's finest location, Seawoods. It is on floor 3 out of 5 floors. Maintenance charges in this property is Rs 0. The built up area of this property is 600 Square feet. There are 1 bedroom and 2 bathroom. The Apartment has lift facility. There are a number of reputed schools in the vicinity such as Hunny Bunny Pre School, KIDZONE, and Millionaire Public School. Medical facility is also close at hand with names like Apollo Hospitals, NeuroGen Brain and Spine Institute - Stem Cell Therapy, and M...",,,Pankaj,Agent,View Phone,Contact
,3.25 Cr,EMI starts at 1.61 Lacs,,5 BHK ,,,"Hari Om villa ,Sector 19, Nerul,Navi Mumbai",,,Build Up Area,2500 sq.ft,13.00 K/sq.ft,,"5 BHK Villa for sale in Mumbai. This property is in Nerul, which is a coveted investment location. This tastefully designed 5 BHK unit is among Mumbai's best properties. Contact now for more details. The price of the Villa is Rs 3.25 Cr. It is best suited for all kinds of families. Because this property is spacious, with a built-up area of 2500 Square feet. The carpet area is 1800 Square feet. It has 6 bathroom and 5 bedrooms. Some of the very well-known and reputed speciality hospitals like Apollo Hospitals, NeuroGen Brain and Spine Institute - Stem Cell Therapy, and MGM Hospital & Research C...",,,Somnath Mahajan,Agent,View Phone,Contact
,8.5 Cr,EMI starts at 4.22 Lacs,,4 BHK,,,Maithili Emerald Bay,,"Sector 14, Nerul,Navi Mumbai",Build Up Area,3850 sq.ft,22.08 K/sq.ft,,"A beautiful 4BHK with servent room for sale in Nerul 
Palm Beach Road Navi Mumbai. The apartment is in a good locality which enjoy a good connectivity in rest of Navi Mumbai. It has convenient facilities such as school, bank, ATMs, college, temple, market and restaurants. It is a superb property and offers an excellent view. The apartment is 5 to 10 year old. With 2 balcony's and 4 bathroom's, and 3 covered parking. It is a east facing property which offers a wonderful view. As it is a gated society u can be assured of security. Please contact for more details. 
",,,RRK Enterprise,Agent,View Phone,Contact
,10.5 Cr,EMI starts at 5.21 Lacs,,4 BHK,,,Maithili Emerald Bay,,"Sector 14, Nerul,Navi Mumbai",Build Up Area,3850 sq.ft,27.27 K/sq.ft,,"4 bhk beautiful flat for sale in sector 14 Nerul. Navi Mumbai. The building has  G+29 story. with all Amenities like Garden,Gym,Swimming pool, Lift, Club House, Park, Security, Water Storage,  Service/Goods Lift, Jogging etc. The unit has a carpet area of 2500 sq. ft.The apartment has  3 covered parking. Please contact for more details. 
",,,RRK Enterprise,Agent,View Phone,Contact
,12.0 Cr,EMI starts at 5.96 Lacs,,4 BHK,,,Maithili Emerald Bay,,"Sector 14, Nerul,Navi Mumbai",Build Up Area,3850 sq.ft,31.17 K/sq.ft,,"A 4 BHK apartment is available for Sale. Nerul, Navi Mumbai  This flat has a super built up area of 3850 sq.Ft. The carpet area of  2500 sq.Ft. This flat has 2 balcony's. It also has a servant room.
You get 3 covered parking. with all amenities like gym, swimming pool, club house/community center, kids area, lift(s), security/fire alarm, intercom facility, etc.
Piped gas facility is available in the property.
The apartment has 24hr water supply.
Full power backup is available. The apartment is 5-10 year old. 
The expected price of this property is Rs 12 Cr.
Please contact for more details. 
 ",,,RRK Enterprise,Agent,View Phone,Contact
